input_file_id,hashname,input_file,timestamp
36,b71e9be33c26fba54a1e2c1554312125ebf14915,"id:1025,fuzzer:lafintel,instance:0,orig:id:000137,src:000000,time:337,execs:9208,op:havoc,rep:3,+cov",1705757176.7412252
37,cec899b47f3264ab1b75ce5a725b037b885d9a92,"id:1225,fuzzer:aflfast,instance:0,orig:id:000356,src:000029+000338,op:splice,rep:128",1705757367.0188358
38,5025a7ba9a936b73e546404803dd28f8eef98f95,"id:1249,fuzzer:redqueen,instance:0,orig:id:000335,src:000067,time:232131,execs:19453,op:havoc,rep:11",1705757368.6388528
39,7dc9b24a8f597566841fa50e6fe6a32deea4b464,"id:632,fuzzer:mopt,instance:0,orig:id:000129,src:000000,time:450,execs:10490,op:MOpt_havoc,rep:16",1705757139.873063
40,4651f1c67fcc1862f644ce35c1eff76773514df9,"id:996,fuzzer:lafintel,instance:0,orig:id:000031,src:000000,time:17,execs:465,op:havoc,rep:2,+cov",1705757176.7372253
41,c017a394ebc4fc556e17a01adc7df53acb79a0d3,"id:380,fuzzer:fairfuzz,instance:0,orig:id:000083,src:000000,op:havoc,rep:16,+cov",1705757133.5690303
42,86b7f0fad21150c36bb8fe89d2db0c9955c2ed04,"id:1237,fuzzer:redqueen,instance:0,orig:id:000318,src:000024+000105,time:231694,execs:15800,op:splice,rep:2",1705757367.7668438
43,317bebfa4ce6889bee5d5e979be404df25966358,"id:1070,fuzzer:lafintel,instance:0,orig:id:000083,src:000000,time:95,execs:2712,op:havoc,rep:3",1705757176.7412252
44,963820ea487d36cf8fa006a208ee58abca0c2170,"id:1401,fuzzer:honggfuzz,instance:0,orig:5c23dbed5678166d015c20002ba4a9cc.00000015.honggfuzz.cov",1705757389.599074
45,66484e367acb2c2ffc6277f6a8eaafc3bbb2afaa,"id:1864,fuzzer:afl,instance:0,orig:id:000846,src:000066+000836,op:splice,rep:8",1705757898.8773544
46,4c3870dc897f9bb7186c58d371007bdd8a0b1790,"id:1706,fuzzer:lafintel,instance:0,orig:id:000713,src:000497+000237,time:269879,execs:197645,op:splice,rep:5",1705757456.4717607
47,8c52fe891d342073656666919a8eb99556827e65,"id:1334,fuzzer:darwin,instance:0,orig:id:000314,seed:000000,src:000008,op:havoc,rep:2",1705757372.0428889
48,6de91c276ad159c07c898f5493b6a6410f1980a6,"id:1060,fuzzer:lafintel,instance:0,orig:id:000042,src:000000,time:25,execs:701,op:havoc,rep:2,+cov",1705757176.7412252
49,8918693c0c765c0be7dd7c686f7fdbe961ffded0,"id:1920,fuzzer:afl,instance:0,orig:id:000811,src:000108+000726,op:splice,rep:16,+cov",1705757898.8773544
50,68f783c7ee434d0e75b16f5863ebbeddebb44193,"id:920,fuzzer:lafintel,instance:0,orig:id:000113,src:000000,time:174,execs:4870,op:havoc,rep:4,+cov",1705757176.7332253
51,a85b8d50e0dc0884a9bf22c32767f39caaf2e2d1,"id:740,fuzzer:radamsa,instance:0,orig:id:000175,src:000000+000050,time:31761,execs:22722,op:havoc,rep:5,+cov",1705757174.2572324
52,1d2f105f90f628781c392ab4ca9a36e4298db540,"id:1973,fuzzer:lafintel,instance:0,orig:id:000932,src:000070+000792,time:729488,execs:955077,op:splice,rep:1",1705757923.1896503
53,08ebee0725dfa7f7ed39bc27ffa9320d430afd38,"id:1013,fuzzer:lafintel,instance:0,orig:id:000078,src:000000,time:86,execs:2521,op:havoc,rep:2,+cov",1705757176.7412252
54,be65ee56e487291097720cb5e04180743e4e764a,"id:893,fuzzer:radamsa,instance:0,orig:id:000083,src:000000+000050,time:31428,execs:14349,op:havoc,rep:8",1705757174.2652326
55,ea3136dddd9231bcf30ae56e3343724e3e4dcf86,"id:1528,fuzzer:fairfuzz,instance:0,orig:id:000411,src:000174,op:havoc,rep:64",1705757405.1112373
56,b2c3133485d24e327bece3b718c5dc97fd12901d,"id:1175,fuzzer:radamsa,instance:0,orig:id:000327,src:000049+000298,time:135751,execs:53745,op:radamsa-mutator.so,rep:2",1705757363.2227957
57,ad7158f37ad6ad1002d6821032a0249d560e3648,"id:735,fuzzer:radamsa,instance:0,orig:id:000100,src:000000+000050,time:31457,execs:15136,op:havoc,rep:3",1705757174.2572324
58,730fa0c4690609f5a5d860292661bf3547a66b07,"id:591,fuzzer:mopt,instance:0,orig:id:000051,src:000000,time:47,execs:1022,op:MOpt_havoc,rep:16,+cov",1705757139.8690631
59,6fc95237a1c586dd6a0db93d5fbffcca7c09ab27,"id:966,fuzzer:lafintel,instance:0,orig:id:000030,src:000000,time:17,execs:457,op:havoc,rep:3,+cov",1705757176.7372253
60,9558497d1224bcbf9801cd11b0354c82302a22af,"id:296,fuzzer:fairfuzz,instance:0,orig:id:000036,src:000000,op:havoc,rep:8,+cov",1705757133.5610301
61,86d32532710825b0d6a13d89fcd3dd1d8736d2da,"id:1104,fuzzer:mopt,instance:0,orig:id:000261,src:000224,time:61413,execs:39700,op:MOpt_havoc,rep:16,+cov",1705757200.8893683
62,95cfe487d465f7aad73077deaf47bb38e4ae9247,"id:607,fuzzer:mopt,instance:0,orig:id:000022,src:000000,time:18,execs:257,op:MOpt_havoc,rep:8,+cov",1705757139.8690631
63,830803ae3dbcc5c96479ecd04e06e345afe5c1ac,"id:249,fuzzer:aflfast,instance:0,orig:id:000069,src:000000,op:havoc,rep:64",1705757131.3210187
64,b06fd50c34984e01e48644749cb08c5a8986a7ef,"id:1729,fuzzer:radamsa,instance:0,orig:id:000685,src:000180+000071,time:322114,execs:101988,op:radamsa-mutator.so,rep:4",1705757592.2135293
65,031012e2ba3ec13ebef2ad25cb9e84fccfa7c7dc,"id:911,fuzzer:radamsa,instance:0,orig:id:000151,src:000000+000050,time:31622,execs:19122,op:havoc,rep:4",1705757174.2652326
66,c73913a41675a7adaa75c548fcd1233f1ff2fd4f,"id:1590,fuzzer:lafintel,instance:0,orig:id:000616,src:000189+000089,time:257639,execs:22159,op:splice,rep:1,+cov",1705757433.903515
67,c25b7c63e0f44c6917fe4c10560bd687ae6e91b9,"id:755,fuzzer:radamsa,instance:0,orig:id:000072,src:000000+000050,time:31410,execs:13879,op:havoc,rep:7,+cov",1705757174.2572324
68,fc751983ad3ff0f21013452b4327286b30603d1b,"id:1619,fuzzer:lafintel,instance:0,orig:id:000692,src:000135+000384,time:264847,execs:133770,op:splice,rep:2",1705757445.087637
69,2430dfd8d15f4bcc6f0f163f93a117d116dab403,"id:445,fuzzer:redqueen,instance:0,orig:id:000032,src:000000,time:36,execs:874,op:havoc,rep:1,+cov",1705757136.621046
70,b802f762714ac8bde5d27dc9f7fc55056a104413,"id:1976,fuzzer:lafintel,instance:0,orig:id:000954,src:000769,time:742572,execs:1136506,op:havoc,rep:2",1705757923.1896503
71,6c456301477d9143404e0059a706c2c4c2ac6dbf,"id:1977,fuzzer:lafintel,instance:0,orig:id:000930,src:000068+000923,time:727677,execs:940356,op:splice,rep:2",1705757923.1896503
72,4551224242a8ee3c7d51d232264f86e03a385aa1,"id:1689,fuzzer:lafintel,instance:0,orig:id:000736,src:000735,time:279720,execs:356573,op:havoc,rep:2",1705757456.4717607
73,72bd7dd2801da978e7523174cadee7a376d02728,"id:1542,fuzzer:radamsa,instance:0,orig:id:000546,src:000537+000249,time:268493,execs:86182,op:radamsa-mutator.so,rep:1",1705757429.6914692
74,81067cfafc7e16aac6e8c1c8e07541b954558874,"id:479,fuzzer:redqueen,instance:0,orig:id:000073,src:000000,time:159,execs:4541,op:havoc,rep:1",1705757136.6250463
75,60dee0bc13beac4989e14a33b5c84cf92f09f0e4,"id:1449,fuzzer:honggfuzz,instance:0,orig:8ce2501f78cedf0b4e80bfe4700df801.0000002a.honggfuzz.cov",1705757389.9670777
76,0f0abb5ce65f87173840c77243241baffcd1a5fe,"id:916,fuzzer:radamsa,instance:0,orig:id:000060,src:000000+000050,time:31378,execs:13051,op:havoc,rep:6,+cov",1705757174.2652326
77,de3abf52d966f85d6ba96c6e8d5bd2f35b2a8700,"id:708,fuzzer:mopt,instance:0,orig:id:000079,src:000000,time:119,execs:2920,op:MOpt_havoc,rep:16",1705757139.877063
78,cbb1256d5c8490f00624459d33103644253344ac,"id:885,fuzzer:radamsa,instance:0,orig:id:000139,src:000000+000050,time:31571,execs:17902,op:havoc,rep:3,+cov",1705757174.2652326
79,1ad58a885bf522bf8a03a821b0722e9d760b3ba3,"id:1349,fuzzer:mopt,instance:0,orig:id:000465,src:000341+000277,time:235221,execs:96995,op:MOpt_splice,rep:16",1705757373.6589057
80,0a0f2dc01c99c7db5dd7dc853bbab7e4b69485ba,"id:126,fuzzer:afl,instance:0,orig:id:000003,src:000000,op:havoc,rep:128,+cov",1705757129.0730069
81,ed38417312c87eae8c95d31636835dc935e48566,"id:737,fuzzer:radamsa,instance:0,orig:id:000158,src:000000+000050,time:31672,execs:20569,op:havoc,rep:7",1705757174.2572324
82,767273482d6bda604131569f04e63e27c240ad2d,"id:1759,fuzzer:lafintel,instance:0,orig:id:000781,src:000097+000769,time:456137,execs:557652,op:splice,rep:4",1705757637.230042
83,0cf88982234ffed72c6e49958282b46a41f16880,"id:993,fuzzer:lafintel,instance:0,orig:id:000087,src:000000,time:99,execs:2835,op:havoc,rep:4,+cov",1705757176.7372253
84,d521c693c74c34f91ed30d4c8da140eb7fb3fdb6,"id:1941,fuzzer:afl,instance:0,orig:id:000814,src:000714,op:havoc,rep:16",1705757898.8813546
85,9ecb901e20d403e0509e3de02ad4513a1d71d2d0,"id:896,fuzzer:radamsa,instance:0,orig:id:000001,src:000000,time:4,execs:4,op:radamsa-mutator.so,pos:0,+cov",1705757174.2652326
86,41af9aafbdf602675e458bdf221da912bb1fbd9e,"id:1208,fuzzer:aflfast,instance:0,orig:id:000365,src:000029+000338,op:splice,rep:64",1705757367.0148358
87,4f7f3f57b0c084d32b5b6c5bbd0c738c2a6d34d3,"id:487,fuzzer:redqueen,instance:0,orig:id:000091,src:000000,time:211,execs:6069,op:havoc,rep:1,+cov",1705757136.6250463
88,9be2d2a5aefc578da74c22add1ec493bebc40042,"id:1375,fuzzer:mopt,instance:0,orig:id:000454,src:000341,time:234881,execs:89167,op:MOpt_havoc,rep:4",1705757373.662906
89,5e40bab6a883c6b05a34be2b4cc9e256759e45cb,"id:1277,fuzzer:redqueen,instance:0,orig:id:000345,src:000067,time:232288,execs:23209,op:havoc,rep:7",1705757368.642853
90,b4e313173764e5cd51e9661123f95730990ec7d8,"id:979,fuzzer:lafintel,instance:0,orig:id:000151,src:000000,time:394,execs:10999,op:havoc,rep:4",1705757176.7372253
91,75b9eeb765ffa6854052b02a8b00ca0f24679f0a,"id:1818,fuzzer:lafintel,instance:0,orig:id:000831,src:000801+000733,time:571327,execs:711613,op:splice,rep:2",1705757761.8835838
92,94ce6db84b24d7c1318223e769b2d1f54094d99a,"id:1326,fuzzer:darwin,instance:0,orig:id:000308,seed:000000,src:000008,op:havoc,rep:8,+cov",1705757372.0428889
93,f068e760ed02155eb8873937c34f5344e4cda01b,"id:1555,fuzzer:mopt,instance:0,orig:id:000544,src:000417,time:292248,execs:108568,op:MOpt_havoc,rep:8",1705757431.4714887
94,20e5d2ecfa7b49cc31599fb0608ab3fcfd5e3875,"id:1344,fuzzer:mopt,instance:0,orig:id:000456,src:000341,time:235013,execs:92394,op:MOpt_havoc,rep:8",1705757373.6589057
95,abb28ef112d68e10036edec92511c7b5f570651d,"id:760,fuzzer:radamsa,instance:0,orig:id:000051,src:000000+000043,time:28823,execs:12054,op:radamsa-mutator.so,pos:0,+cov",1705757174.2572324
96,d9139a2158b780371c7b155084d027c93357dc04,"id:1937,fuzzer:afl,instance:0,orig:id:000889,src:000878,op:havoc,rep:4",1705757898.8813546
97,8a5582f256e3bcd270df14394818ca31d6e9477d,"id:1940,fuzzer:afl,instance:0,orig:id:000832,src:000023+000827,op:splice,rep:8",1705757898.8813546
98,2832487da2614647e4c38e1faab27d0dd0c87f82,"id:330,fuzzer:fairfuzz,instance:0,orig:id:000105,src:000000,op:havoc,rep:32,+cov",1705757133.5650303
99,e429f12e4dcc2009d394f8f8b46576c7df2daf98,"id:1583,fuzzer:mopt,instance:0,orig:id:000569,src:000217+000376,time:294450,execs:133278,op:MOpt_splice,rep:8",1705757433.067506
100,6ecaa5842b9c52a9836e798b245bd72d0719db53,"id:1907,fuzzer:afl,instance:0,orig:id:000774,src:000371+000672,op:splice,rep:16",1705757898.8773544
101,181af3dd2e25f5aa50ef4ad16d13211a6ffc6f0d,"id:1467,fuzzer:darwin,instance:0,orig:id:000386,seed:000000,src:000038+000060,op:splice,rep:16",1705757390.5910842
102,dd829eac28b02ed8e63915f9d4bc0e9fcd11d2a1,"id:1696,fuzzer:lafintel,instance:0,orig:id:000740,src:000738,time:279758,execs:357309,op:havoc,rep:1,+cov",1705757456.4717607
103,32e8c72e4b9bac43b3bfbfedb9a0a38e470af442,"id:470,fuzzer:redqueen,instance:0,orig:id:000104,src:000000,time:314,execs:8247,op:havoc,rep:2",1705757136.621046
104,3319e4f7e909d9196e4a6d7b4391bb52c93a8209,"id:864,fuzzer:radamsa,instance:0,orig:id:000162,src:000000+000050,time:31692,execs:21156,op:havoc,rep:2,+cov",1705757174.2652326
105,69c37fdfcc6316747be517873142c128bdf87de3,"id:1796,fuzzer:afl,instance:0,orig:id:000748,src:000214+000739,op:splice,rep:16",1705757739.639304
106,ab25bd225cc7e01f2341933237a513c4d7260ca9,"id:1369,fuzzer:mopt,instance:0,orig:id:000440,src:000341,time:234327,execs:74629,op:MOpt_havoc,rep:4",1705757373.662906
107,6af665490f2bfc75e35d53f6fa23b9d3b253611d,"id:1433,fuzzer:honggfuzz,instance:0,orig:72ea5fdc24a3cfada05e7dd16271683d.00000017.honggfuzz.cov",1705757389.9670777
108,8c092fdffeda3394ffd5ba0c9c9525cf0fb45c76,"id:939,fuzzer:lafintel,instance:0,orig:id:000043,src:000000,time:25,execs:713,op:havoc,rep:1",1705757176.7372253
109,58c9331022a33dd9d922d286908b5cc6a92b05b1,"id:1559,fuzzer:mopt,instance:0,orig:id:000546,src:000417,time:292404,execs:112132,op:MOpt_havoc,rep:8",1705757431.4714887
110,c6ce17648e56ef2e73a191d53a40964fbcb9d2d6,"id:1777,fuzzer:afl,instance:0,orig:id:000755,src:000286+000682,op:splice,rep:16",1705757739.635304
111,05d188330b96dee1f9f73b62c7cf204c3076a5f0,"id:938,fuzzer:lafintel,instance:0,orig:id:000102,src:000000,time:139,execs:3972,op:havoc,rep:3,+cov",1705757176.7372253
112,717867eb40f57ae65478f6bb8aa020712090d67c,"id:1900,fuzzer:afl,instance:0,orig:id:000842,src:000038+000825,op:splice,rep:16",1705757898.8773544
113,69428835ffc1f9dce6284bb36e0561a14430c9f2,"id:647,fuzzer:mopt,instance:0,orig:id:000157,src:000000,time:859,execs:19022,op:MOpt_havoc,rep:8",1705757139.873063
114,94a7bd22acf7d7f716bc4d68ffea9a84ac3bbecd,"id:1593,fuzzer:lafintel,instance:0,orig:id:000675,src:000357,time:261487,execs:78570,op:havoc,rep:1",1705757445.0836368
115,7ee600a3952999ba11a0aeb9babb360979c41b9e,"id:1405,fuzzer:honggfuzz,instance:0,orig:dcc76f63a8cf772f6c1ca3b6dcd64412.00000026.honggfuzz.cov",1705757389.599074
116,08a37d18d298c1016358d16e4d2a887d92f90bf8,"id:180,fuzzer:aflfast,instance:0,orig:id:000030,src:000000,op:havoc,rep:16,+cov",1705757131.2730184
117,5251f468c23d1739c83530268be98d06b2862cea,"id:681,fuzzer:mopt,instance:0,orig:id:000117,src:000000,time:364,execs:8842,op:MOpt_havoc,rep:16",1705757139.873063
118,fd689c879d5ccac21856448e5c518cca2083d72e,"id:1673,fuzzer:lafintel,instance:0,orig:id:000680,src:000110+000671,time:261812,execs:83524,op:splice,rep:3",1705757445.091637
119,c2e624363d6744a1ddb6f709f00b0fbb2cb29a1b,"id:861,fuzzer:radamsa,instance:0,orig:id:000017,src:000000+000008,time:6668,execs:1263,op:radamsa-mutator.so,pos:0,+cov",1705757174.2612326
120,4399fc8d1da89d40c7b13722a43d1d78969ea8f5,"id:43,fuzzer:afl,instance:0,orig:id:000009,src:000000,op:havoc,rep:64,+cov",1705757128.9930065
121,f0a9ec3297b42609fdf3a29550f3c93bad457cc8,"id:793,fuzzer:radamsa,instance:0,orig:id:000037,src:000000+000034,time:8862,execs:4331,op:radamsa-mutator.so,pos:0,+cov",1705757174.2612326
122,6d3d3e2a5b86c30f02dce5cc22a18235c817610f,"id:316,fuzzer:fairfuzz,instance:0,orig:id:000030,src:000000,op:havoc,rep:128,+cov",1705757133.5650303
123,f152fa63808582204d2dcdfaae643b2c76b07d8a,"id:1332,fuzzer:darwin,instance:0,orig:id:000316,seed:000000,src:000008,op:havoc,rep:64,+cov",1705757372.0428889
124,104033960deca418038c8cb2a2baa6693bbbc9b4,"id:843,fuzzer:radamsa,instance:0,orig:id:000124,src:000000+000050,time:31508,execs:16351,op:havoc,rep:5",1705757174.2612326
125,baf32a5cde0fc1dcb8dadac9ae06df2c2deb87ff,"id:346,fuzzer:fairfuzz,instance:0,orig:id:000052,src:000000,op:havoc,rep:32",1705757133.5650303
126,fe71e3d4a594f91536d6363a2cd7618e7d78fd85,"id:20,fuzzer:afl,instance:0,orig:id:000112,src:000000,op:havoc,rep:128,+cov",1705757128.9890065
127,2a808a8fdd6fd3ffb0298324edc0c809290f5646,"id:204,fuzzer:aflfast,instance:0,orig:id:000123,src:000000,op:havoc,rep:32,+cov",1705757131.2770183
128,6de7625562ed8a8862bae2a57efd4aaeadfac99b,"id:514,fuzzer:redqueen,instance:0,orig:id:000112,src:000000,time:422,execs:10785,op:havoc,rep:2,+cov",1705757136.6250463
129,c3d153ce2eacb306b800868074c36d1f2a72722b,"id:1564,fuzzer:afl,instance:0,orig:id:000555,src:000027+000474,op:splice,rep:32",1705757431.9994943
130,fdcc8da540b80d963e18e9a815f82b219ace35dc,"id:482,fuzzer:redqueen,instance:0,orig:id:000007,src:000000,time:3,execs:83,op:havoc,rep:2,+cov",1705757136.6250463
131,605cd2698fed2809c00498feeb5b4e6e6c02cc35,"id:1464,fuzzer:darwin,instance:0,orig:id:000383,seed:000000,src:000038+000060,op:splice,rep:128",1705757390.5910842
132,42945b99c21b2df21c775258195b65896486a684,"id:309,fuzzer:fairfuzz,instance:0,orig:id:000013,src:000000,op:havoc,rep:8,+cov",1705757133.5650303
133,aec54d27daf43fdce1e46120596007f4ea55d577,"id:1869,fuzzer:afl,instance:0,orig:id:000815,src:000730,op:havoc,rep:4",1705757898.8773544
134,c990af23a943a86014329cb15b80540d109525e0,"id:1086,fuzzer:afl,instance:0,orig:id:000240,src:000005+000233,op:splice,rep:2",1705757189.1932817
135,003dc198a08008370caa198eb2acce2f146aaa0e,"id:111,fuzzer:afl,instance:0,orig:id:000070,src:000000,op:havoc,rep:16,+cov",1705757129.0290067
136,5b4296ae3e47bab2fdd134ed69449caf788749d9,"id:387,fuzzer:fairfuzz,instance:0,orig:id:000079,src:000000,op:havoc,rep:128,+cov",1705757133.5690303
137,136ea2d271a00ee5696c69ea7ab77d86f495c09d,"id:1393,fuzzer:afl,instance:0,orig:id:000483,src:000023+000444,op:splice,rep:4",1705757388.8350658
138,01c3f403ecae1de0f12dfeb67795fd69d54bffb7,"id:1357,fuzzer:mopt,instance:0,orig:id:000463,src:000341+000277,time:235155,execs:95432,op:MOpt_splice,rep:4",1705757373.6589057
139,b5ecfe87d890694664e1d4eb72239789b2888291,"id:967,fuzzer:lafintel,instance:0,orig:id:000156,src:000000,time:433,execs:12314,op:havoc,rep:1",1705757176.7372253
140,9112e938c9f46196e9f413dd1b1279792ffc0a28,"id:1191,fuzzer:radamsa,instance:0,orig:id:000342,src:000049+000120,time:160223,execs:58592,op:radamsa-mutator.so,rep:3",1705757363.226796
141,b1fd1084bdc2b662b6ca61051e21d97b6ace8015,"id:1776,fuzzer:afl,instance:0,orig:id:000730,src:000721,op:havoc,rep:64",1705757739.635304
142,8bb5bc4c90eae989280b0e7ce224e679e171b8f8,"id:729,fuzzer:radamsa,instance:0,orig:id:000144,src:000000+000050,time:31586,execs:18320,op:havoc,rep:2,+cov",1705757174.2572324
143,af35dc613eca17ce1ea2aa11d4e7fe74901c7e22,"id:4,fuzzer:afl,instance:0,orig:id:000007,src:000000,op:havoc,rep:32,+cov",1705757128.9890065
144,1a963a43fd4ade9e5f38773dc12b8820a46cc3ba,"id:1436,fuzzer:honggfuzz,instance:0,orig:f0579b97c7ff556d08a086374cadc0ef.00000010.honggfuzz.cov",1705757389.9670777
145,6058ac4efa121539c7489d4786b13139f33e3ced,"id:578,fuzzer:mopt,instance:0,orig:id:000086,src:000000,time:148,execs:3629,op:MOpt_havoc,rep:16",1705757139.8690631
146,a1edefaf83fc1795de49d872856c9dfa99905719,"id:744,fuzzer:radamsa,instance:0,orig:id:000026,src:000000+000009,time:7081,execs:1939,op:radamsa-mutator.so,pos:0,+cov",1705757174.2572324
147,04e20bbf077c0553407e3114c32b357bbfe42326,"id:390,fuzzer:fairfuzz,instance:0,orig:id:000085,src:000000,op:havoc,rep:4",1705757133.5690303
148,65ae7c5709f819b225cc7f3dddcf784da4d57f98,"id:1572,fuzzer:darwin,instance:0,orig:id:000454,seed:000000,src:000068+000364,op:splice,rep:128",1705757432.5075
