input_file_id,hashname,input_file,timestamp
19,d3f0f98ae987e0839055f80dbce6bd95d5f35c0a,"id:24,fuzzer:radamsa,instance:0,orig:id:000001,src:000000,time:15,execs:6,op:radamsa-mutator.so,pos:0,+cov",1705582951.280672
20,90637546d73eefced6286d3d05e06b166cf918e1,"id:208,fuzzer:aflfast,instance:1,orig:id:000044,src:000042,op:havoc,rep:8",1705583669.1232595
21,71d88cd9c4294d4d9010c3fe02dd0666d4e94176,"id:30,fuzzer:angora,instance:0,orig:id:000001",1705582951.604675
22,c5233e42fb76503f35e51befa592f3b6adb0a8ca,"id:104,fuzzer:redqueen,instance:0,orig:id:000079,src:000030,time:188083,execs:9520,op:its,rep:1,+cov",1705583117.034227
23,01c03d2092d838ca05cd6678c6ae720f6e10e019,"id:140,fuzzer:afl,instance:0,orig:id:000097,src:000022+000084,op:splice,rep:16",1705583257.583533
24,3df390fe57f620f096064414b668645ea285a1c5,"id:63,fuzzer:aflfast,instance:0,orig:id:000029,src:000009+000022,op:splice,rep:32",1705583088.885965
25,9988b0171ec91c34d6db21dc260babc64c092489,"id:16,fuzzer:darwin,instance:0,orig:id:000001,seed:000000,src:000000,op:havoc,rep:8,+cov",1705582928.7164578
26,f74a88adc82dd86a5c7f4ee9028af15244200538,"id:202,fuzzer:aflfast,instance:1,orig:id:000019,src:000014+000017,op:splice,rep:8",1705583669.1232595
27,7419a66c18173cf69598c6e53ffd5aad0118d670,"id:48,fuzzer:radamsa,instance:0,orig:id:000018,src:000007+000000,time:37694,execs:19754,op:radamsa-mutator.so,rep:2,+cov",1705583071.4138029
28,9c95a468feef8850043a42e3f8fe15ed36e5def7,"id:179,fuzzer:afl,instance:0,orig:id:000140,src:000064+000125,op:splice,rep:2",1705583604.698709
29,374af35b82d7eec4335e2071c3b619f9f20dd119,"id:182,fuzzer:afl,instance:0,orig:id:000129,src:000108,op:havoc,rep:16,+cov",1705583604.698709
30,8d270ac35a841de8c83217c123da41195f8b0d4c,"id:238,fuzzer:aflfast,instance:1,orig:id:000011,src:000006,op:havoc,rep:2",1705583669.1272595
31,c366eb920895d8330f4869354260793b544cc966,"id:220,fuzzer:aflfast,instance:1,orig:id:000003,src:000000,op:havoc,rep:16,+cov",1705583669.1232595
32,6cb59bd6c45d99c0bb9e2718ff1c98b694273ac8,"id:230,fuzzer:aflfast,instance:1,orig:id:000030,src:000024+000029,op:splice,rep:4",1705583669.1272595
33,f13f9bb2ce3c7f299cbcebcfd75404b9e37eef99,"id:86,fuzzer:redqueen,instance:0,orig:id:000038,src:000030,time:185861,execs:878,op:its,rep:1,+cov",1705583117.034227
34,645fcccc7a8f6289b7b63258f133f97a33c03c4b,"id:133,fuzzer:lafintel,instance:0,orig:id:000088,src:000079,time:226206,execs:64027,op:havoc,rep:1",1705583184.8308568
35,87a71d45cd02d20d48baec7b43ce9ef6b3bdefe3,"id:43,fuzzer:radamsa,instance:0,orig:id:000027,src:000007+000001,time:134554,execs:30648,op:radamsa-mutator.so,rep:8",1705583071.4138029
36,ea92c724893a35f6797e9509c70cc5f0b311de78,"id:125,fuzzer:lafintel,instance:0,orig:id:000085,src:000079,time:222672,execs:60079,op:havoc,rep:13,+cov",1705583184.8308568
37,e8400ca2cc5b7a20e19cec4b80115412728145e8,"id:78,fuzzer:redqueen,instance:0,orig:id:000060,src:000030,time:186212,execs:2564,op:its,rep:1,+cov",1705583117.034227
38,b507252d55ad2154d568240b0df2615eabaa8e47,"id:153,fuzzer:mopt,instance:0,orig:id:000112,src:000109+000103,time:404235,execs:161582,op:MOpt_splice,rep:4",1705583348.164375
39,96ce777e2372be62742cecd12c081982e2f9b268,"id:49,fuzzer:radamsa,instance:0,orig:id:000021,src:000007+000013,time:50088,execs:21120,op:radamsa-mutator.so,rep:2",1705583071.4138029
40,4e3b034eeba196e4e3a575cd0d4b5e508e39f5e6,"id:241,fuzzer:aflfast,instance:1,orig:id:000047,src:000042+000029,op:splice,rep:2",1705583669.1272595
41,bbcb849ac47df13217ae75d4a82e0c011f341c70,"id:167,fuzzer:mopt,instance:0,orig:id:000120,src:000096+000052,time:423605,execs:399485,op:MOpt_core_splice,rep:16",1705583371.3085902
42,231517abb325b03ec84d075076c5836a57789ca1,"id:19,fuzzer:redqueen,instance:0,orig:id:000001,src:000000,time:0,execs:8,op:havoc,rep:4,+cov",1705582928.9324598
43,f8ef9161a671da3b5094a0e5037d6212419af8b9,"id:61,fuzzer:aflfast,instance:0,orig:id:000028,src:000009+000022,op:splice,rep:8",1705583088.885965
44,c2e131ef2fe65ab45906ae57da8f83f6294edfb6,"id:29,fuzzer:honggfuzz,instance:0,orig:36799b4a800000007afb49d600000000.00000004.honggfuzz.cov",1705582951.5046742
45,a382709f40c2bdbe66d2612cc36372d208ce9479,"id:4,fuzzer:afl,instance:0,orig:id:000004,src:000000,op:havoc,rep:4,+cov",1705582927.2204435
46,ad8b87b8ea12d2ec62654946c9ed8676e63873ba,"id:115,fuzzer:redqueen,instance:0,orig:id:000043,src:000030,time:185904,execs:1091,op:its,rep:1,+cov",1705583117.0382268
47,89d579993907b24beed834e2a973f35bfcae8120,"id:197,fuzzer:aflfast,instance:1,orig:id:000021,src:000013+000018,op:splice,rep:2,+cov",1705583669.1232595
48,1aa05a10732be025f73f16aeb4850951132ee6bd,"id:71,fuzzer:aflfast,instance:0,orig:id:000035,src:000018+000030,op:splice,rep:8",1705583114.562204
49,a9bb7ae08088e6de890278f79664a34ee6701379,"id:1,fuzzer:afl,instance:0,orig:id:000001,src:000000,op:havoc,rep:128,+cov",1705582927.2204435
50,f98405e2f83bef22091e95acdeeed824ff981c24,"id:35,fuzzer:radamsa,instance:0,orig:id:000023,src:000007+000002,time:106309,execs:27039,op:radamsa-mutator.so,rep:2",1705583071.4138029
51,f95835c540fc2699182a4a1a042798592008eaa7,"id:99,fuzzer:redqueen,instance:0,orig:id:000055,src:000030,time:186129,execs:2183,op:its,rep:1,+cov",1705583117.034227
52,97474428e53b1fd10bb48e35cf9334a0a782b136,"id:161,fuzzer:mopt,instance:0,orig:id:000118,src:000117,time:409103,execs:232416,op:MOpt_havoc,rep:8,+cov",1705583348.164375
53,c686d4cc57599f40a39f4e4fb0a1414d06454ef1,"id:132,fuzzer:lafintel,instance:0,orig:id:000089,src:000079,time:226692,execs:64696,op:havoc,rep:8",1705583184.8308568
54,c95be7ace1752f7d0473c2ab1a0f23667aa43ac9,"id:60,fuzzer:aflfast,instance:0,orig:id:000026,src:000009+000022,op:splice,rep:32",1705583088.885965
55,cf590356891570ae29beb5860ca9b833cc869988,"id:149,fuzzer:lafintel,instance:0,orig:id:000105,src:000101+000089,time:348019,execs:321303,op:splice,rep:8",1705583320.188115
56,e6de38e073cee16c6cfa89047864c691dfa95849,"id:127,fuzzer:lafintel,instance:0,orig:id:000078,src:000031,time:212940,execs:18914,op:havoc,rep:1,+cov",1705583184.8308568
57,598760dc9b8e6a2f4b5308549b7d1a5d19f91253,"id:10,fuzzer:aflfast,instance:0,orig:id:000005,src:000000,op:havoc,rep:8,+cov",1705582927.8284492
58,818ca5cc0a0a08d25b224bb46a6243edd928f5d0,"id:142,fuzzer:afl,instance:0,orig:id:000098,src:000065+000093,op:splice,rep:4",1705583257.583533
59,918f9bc43d92317e3f75efaaf2ef6283f45af6be,"id:27,fuzzer:radamsa,instance:0,orig:id:000004,src:000000+000002,time:8995,execs:1474,op:havoc,rep:12,+cov",1705582951.280672
60,58777349f0d3cf52c207a5e611fb273e990226de,"id:14,fuzzer:fairfuzz,instance:0,orig:id:000002,src:000000,op:havoc,rep:64,+cov",1705582928.5804565
61,31a34cdff6ea72a9a7f33321f0f219cdb101c0b6,"id:15,fuzzer:fairfuzz,instance:0,orig:id:000003,src:000000,op:havoc,rep:2,+cov",1705582928.5804565
62,f5383e722c9f3f1312a170edee840f21ca7d8c6d,"id:206,fuzzer:aflfast,instance:1,orig:id:000041,src:000036+000038,op:splice,rep:2",1705583669.1232595
63,58ccbd922e2e9d39f6bd1aefa6eba6b7e544edee,"id:195,fuzzer:aflfast,instance:1,orig:id:000015,src:000006,op:havoc,rep:2",1705583669.1232595
64,8bc43fa93bcd1f06130a9c74d756abd328e9e3bd,"id:152,fuzzer:mopt,instance:0,orig:id:000117,src:000095+000110,time:409054,execs:231610,op:MOpt_splice,rep:16",1705583348.164375
65,a9c99f40f9b48de009265a9e2cf7cdd0dbe368e2,"id:17,fuzzer:darwin,instance:0,orig:id:000002,seed:000000,src:000000,op:havoc,rep:16,+cov",1705582928.7164578
66,6bbfb82f2f7509bf40d778196a5d9fffb2c5542a,"id:39,fuzzer:radamsa,instance:0,orig:id:000012,src:000007+000010,time:34894,execs:11518,op:havoc,rep:1",1705583071.4138029
67,faff9f08fda849d06ba4e97ff7f84f2940ffbd47,"id:100,fuzzer:redqueen,instance:0,orig:id:000057,src:000030,time:186178,execs:2369,op:its,rep:1,+cov",1705583117.034227
68,5b3d54e9fed17d5a6b889452b0a1f57b1141a03b,"id:44,fuzzer:radamsa,instance:0,orig:id:000028,src:000007+000005,time:139237,execs:31243,op:radamsa-mutator.so,rep:1",1705583071.4138029
69,66e721d48c59846f01e655d37d4b42eba71f06fd,"id:81,fuzzer:redqueen,instance:0,orig:id:000073,src:000030,time:186736,execs:4790,op:its,rep:1,+cov",1705583117.034227
70,a17e44465704bc190f702ca209f4f415118cd514,"id:31,fuzzer:afl,instance:0,orig:id:000008,src:000001+000006,op:splice,rep:4,+cov",1705582951.7686765
71,ac8273450ae7d77b1f729fcc158b39be6e4bbb63,"id:38,fuzzer:radamsa,instance:0,orig:id:000020,src:000007+000018,time:47360,execs:20828,op:radamsa-mutator.so,rep:2,+cov",1705583071.4138029
72,e96e2580fd85264fa3ef32450019e062666c3f30,"id:88,fuzzer:redqueen,instance:0,orig:id:000049,src:000030,time:185951,execs:1313,op:its,rep:1,+cov",1705583117.034227
73,c2b4ee47c69a03ad448988499e2606601afb154b,"id:170,fuzzer:aflfast,instance:0,orig:id:000130,src:000128,op:havoc,rep:8,+cov",1705583453.713356
74,f7a8ceef70da1b6819a95dff24c3b0db9fe84d74,"id:151,fuzzer:lafintel,instance:0,orig:id:000104,src:000101+000089,time:348016,execs:321250,op:splice,rep:15",1705583320.188115
75,84c0b284ad2b88d296ed56bfa7caf714f973c630,"id:239,fuzzer:aflfast,instance:1,orig:id:000043,src:000042,op:havoc,rep:8",1705583669.1272595
76,78c7ff5a129e6fb23a05a791a19b3700230bac36,"id:135,fuzzer:lafintel,instance:0,orig:id:000091,src:000077,time:239162,execs:114894,op:havoc,rep:5",1705583200.114999
77,dc685807290472133fd53971195e56bf2835b2d3,"id:218,fuzzer:aflfast,instance:1,orig:id:000037,src:000035,op:havoc,rep:2",1705583669.1232595
78,341611a86a8c9165013ed64fbe1dc12f8c9c5733,"id:23,fuzzer:mopt,instance:0,orig:id:000003,src:000000,time:48,execs:1647,op:MOpt_havoc,rep:2,+cov",1705582929.2284627
79,09a86ad8be3e0da3ac76e68b0e82178ef4b6750f,"id:131,fuzzer:lafintel,instance:0,orig:id:000086,src:000079,time:223641,execs:61262,op:havoc,rep:6,+cov",1705583184.8308568
80,c9dfb5f78ac4ed4c0bacee3bba2d799c0d78477a,"id:57,fuzzer:angora,instance:0,orig:id:000010",1705583088.5299618
81,8ca6d33b2ac610c1be1f0744ae93e0ce14722b2f,"id:223,fuzzer:aflfast,instance:1,orig:id:000023,src:000022,op:havoc,rep:2,+cov",1705583669.1232595
82,3e544dfadedd592107b6e36cccc00fa8870229be,"id:196,fuzzer:aflfast,instance:1,orig:id:000018,src:000014+000017,op:splice,rep:2",1705583669.1232595
83,513a03a6bcaa540ed6d8c8b98ae80ab525017927,"id:191,fuzzer:aflfast,instance:1,orig:id:000022,src:000021,op:havoc,rep:8,+cov",1705583669.1232595
84,d5e17dd16280da2f0736c0dac5a4978d5388050d,"id:51,fuzzer:radamsa,instance:0,orig:id:000017,src:000007+000010,time:36187,execs:17021,op:havoc,rep:2,+cov",1705583071.4138029
85,56fd7df462a6dea878bab414d7d535fdfac42a67,"id:250,fuzzer:afl,instance:0,orig:id:000145,src:000107+000103,op:splice,rep:2,+cov",1705583814.348512
86,e6972c3a1d49b68c723cd1ea5bbc3e4f39f28cd8,"id:147,fuzzer:afl,instance:0,orig:id:000101,src:000099+000076,op:splice,rep:16",1705583299.3799217
87,ce57c95872c7e0f275db79e362a7b79d94eeb8fa,"id:124,fuzzer:lafintel,instance:0,orig:id:000079,src:000004,time:221618,execs:58542,op:havoc,rep:15,+cov",1705583184.8308568
88,7311b52dbba449432f9071760de581ec896b2a89,"id:105,fuzzer:redqueen,instance:0,orig:id:000050,src:000030,time:185953,execs:1322,op:its,rep:1,+cov",1705583117.034227
89,43a58fcc820c6829ee0c726b8e4130697225d077,"id:249,fuzzer:afl,instance:0,orig:id:000141,src:000107,op:havoc,rep:4,+cov",1705583814.348512
90,4bf42890e869273e74b2e0e0fb42d22b103077b7,"id:119,fuzzer:angora,instance:0,orig:id:000012",1705583128.1143298
91,ea6d4531d99fc534fa86f5e590c522f4bbca9da1,"id:158,fuzzer:mopt,instance:0,orig:id:000116,src:000111,time:405650,execs:189346,op:MOpt_havoc,rep:8",1705583348.164375
92,b40b7abbf79d3dbc43805c32b63e5a001312e287,"id:53,fuzzer:radamsa,instance:0,orig:id:000016,src:000007+000010,time:35721,execs:15072,op:havoc,rep:2",1705583071.4138029
93,a05616fe73d016f006664e67729efb09bc5654c0,"id:163,fuzzer:mopt,instance:0,orig:id:000111,src:000109+000103,time:404233,execs:161519,op:MOpt_splice,rep:4",1705583348.164375
94,1624495bb81b1d29027bca0ee476a72a1e11d5fb,"id:72,fuzzer:aflfast,instance:0,orig:id:000038,src:000018+000034,op:splice,rep:16",1705583114.562204
95,0e8b72b93fc7d9abb324b4e9ab95b7735d273f65,"id:93,fuzzer:redqueen,instance:0,orig:id:000047,src:000030,time:185946,execs:1295,op:its,rep:1,+cov",1705583117.034227
96,ea84fda4aa90ad6aa5d26bc38a746ae39d0195d4,"id:123,fuzzer:lafintel,instance:0,orig:id:000087,src:000079,time:225959,execs:63750,op:havoc,rep:11,+cov",1705583184.8308568
97,bff66d21beecce7b0f9155e3600c75dec77dac51,"id:162,fuzzer:mopt,instance:0,orig:id:000106,src:000091+000077,time:391551,execs:23071,op:MOpt_splice,rep:4",1705583348.164375
98,2eb1bdb35a8b85852193d875094069711a3c63e0,"id:217,fuzzer:aflfast,instance:1,orig:id:000017,src:000014+000016,op:splice,rep:4",1705583669.1232595
99,1c2e3b6600eee4a2dec0d1d971910bd57dd21072,"id:222,fuzzer:aflfast,instance:1,orig:id:000013,src:000006,op:havoc,rep:2,+cov",1705583669.1232595
100,a8ffedc3abee21aa0ea250960fcb20e7e7c781b2,"id:87,fuzzer:redqueen,instance:0,orig:id:000037,src:000030,time:185859,execs:869,op:its,rep:1,+cov",1705583117.034227
101,fad31cbb9257444eee7679f2afb2c72aac1a46f9,"id:122,fuzzer:lafintel,instance:0,orig:id:000082,src:000079,time:221680,execs:58866,op:havoc,rep:8,+cov",1705583184.8308568
102,9b2bad189983ab675cba8d78d1d2633dbde2b47f,"id:146,fuzzer:afl,instance:0,orig:id:000100,src:000086,op:havoc,rep:8",1705583299.3799217
103,b2d572dc2d3b3d15927e8e3c7b7ac85f9047ccfe,"id:56,fuzzer:radamsa,instance:0,orig:id:000031,src:000008+000007,time:150219,execs:34002,op:radamsa-mutator.so,rep:2,+cov",1705583088.5019615
104,200321a111eb04e1f095cef5192c3db4ad9a75ed,"id:94,fuzzer:redqueen,instance:0,orig:id:000052,src:000030,time:186056,execs:1820,op:its,rep:1,+cov",1705583117.034227
105,4d21aca62690af6c0185920d61fef31c302ee881,"id:59,fuzzer:aflfast,instance:0,orig:id:000032,src:000009+000022,op:splice,rep:64",1705583088.885965
106,2f13227e78410181fc7f6b627c65d3aa0a74dd80,"id:62,fuzzer:aflfast,instance:0,orig:id:000025,src:000009+000022,op:splice,rep:128",1705583088.885965
107,df87cab045f09dcd73f2872662dfd32077bd5d39,"id:242,fuzzer:aflfast,instance:1,orig:id:000026,src:000022,op:havoc,rep:4,+cov",1705583669.1272595
108,a619c64dab2748fee38f6c4a38f959c167bea01a,"id:117,fuzzer:redqueen,instance:0,orig:id:000068,src:000030,time:186537,execs:3893,op:its,rep:1,+cov",1705583117.0382268
109,be1a21693946885c4ecc758a0ce388cfa04067a0,"id:18,fuzzer:darwin,instance:0,orig:id:000003,seed:000000,src:000000,op:havoc,rep:16,+cov",1705582928.7164578
110,6fdd2434f148a3fa35922a79579362889f9302de,"id:205,fuzzer:aflfast,instance:1,orig:id:000038,src:000036+000027,op:splice,rep:4,+cov",1705583669.1232595
111,e2c22bb65ffc2a9aa8525197c58770bb637c4524,"id:28,fuzzer:lafintel,instance:0,orig:id:000001,src:000000,time:4,execs:9,op:havoc,rep:1,+cov",1705582951.4926739
112,330bb7624c6ca39df481b1b1068cc4c615fb929a,"id:74,fuzzer:aflfast,instance:0,orig:id:000034,src:000018+000030,op:splice,rep:32,+cov",1705583114.562204
113,9fbebde5596c1fa8baaf425960a03c237fe034c2,"id:228,fuzzer:aflfast,instance:1,orig:id:000053,src:000052,op:havoc,rep:8",1705583669.1272595
114,0c1cf1546aae2c657436532190ec80f4372e638f,"id:171,fuzzer:aflfast,instance:0,orig:id:000126,src:000124,op:havoc,rep:8",1705583453.713356
115,fb6ea989bc47f4834676c0b275831e001a2d5d31,"id:70,fuzzer:aflfast,instance:0,orig:id:000041,src:000018+000039,op:splice,rep:2",1705583114.562204
116,ee84a91408f324a899c0d502d5e7c5a77cdf5513,"id:80,fuzzer:redqueen,instance:0,orig:id:000071,src:000030,time:186697,execs:4592,op:its,rep:1,+cov",1705583117.034227
117,f8eca1f15eb903fc192e5ca6b2ae04683fc2de5e,"id:226,fuzzer:aflfast,instance:1,orig:id:000006,src:000000+000004,op:splice,rep:8,+cov",1705583669.1232595
118,2b7fa918cc159d218e897336a221ce0ca2645a13,"id:64,fuzzer:aflfast,instance:0,orig:id:000030,src:000009+000022,op:splice,rep:16",1705583088.885965
119,6238d76ca4903091761fbcd64d8e7a977160daf3,"id:194,fuzzer:aflfast,instance:1,orig:id:000012,src:000006,op:havoc,rep:2",1705583669.1232595
120,c56d3b8dbbb611ff111244c759e10ce975b91125,"id:187,fuzzer:afl,instance:0,orig:id:000135,src:000134,op:havoc,rep:2,+cov",1705583604.698709
121,41975f370a73df4ed49944e2a7b7c12ae49b0c14,"id:68,fuzzer:aflfast,instance:0,orig:id:000037,src:000018+000030,op:splice,rep:2",1705583114.562204
122,138d30a858ec665585a44a4028bf5f0669ea0266,"id:84,fuzzer:redqueen,instance:0,orig:id:000040,src:000030,time:185900,execs:1064,op:its,rep:1,+cov",1705583117.034227
123,b603a712525126a6e29de47ee075e2d2e9c1dd24,"id:21,fuzzer:mopt,instance:0,orig:id:000001,src:000000,time:0,execs:4,op:MOpt_havoc,rep:16,+cov",1705582929.2244625
124,a23c0dede397c759cc280658e05d61b0577fa094,"id:101,fuzzer:redqueen,instance:0,orig:id:000051,src:000030,time:186017,execs:1643,op:its,rep:1,+cov",1705583117.034227
125,22651aa3f475761a7540d5c9626d5f8733f4f9ff,"id:139,fuzzer:afl,instance:0,orig:id:000095,src:000056+000080,op:splice,rep:4",1705583257.583533
126,ed9b7b75712f6431bd866f1fee4098ad7e72bcfb,"id:192,fuzzer:aflfast,instance:1,orig:id:000034,src:000031+000030,op:splice,rep:2",1705583669.1232595
127,cf50be70ad968b03c3255c3a0b966fd245c2ccb8,"id:66,fuzzer:radamsa,instance:0,orig:id:000039,src:000029+000016,time:183928,execs:38522,op:radamsa-mutator.so,rep:13",1705583114.2902012
128,868ddd850f590455fe52ba3b1b2039199a80c59c,"id:164,fuzzer:mopt,instance:0,orig:id:000108,src:000100+000084,time:403352,execs:146341,op:MOpt_splice,rep:2",1705583348.164375
129,50a2a6f08b8a54bdcbe913aa234ac41a68263a7b,"id:73,fuzzer:aflfast,instance:0,orig:id:000039,src:000018+000030,op:splice,rep:64",1705583114.562204
130,56b138b019bf3aa6b0b5a3f346a4fb04d85cf95c,"id:213,fuzzer:aflfast,instance:1,orig:id:000045,src:000042,op:havoc,rep:8",1705583669.1232595
131,332cfdaa3c796824f32664773fff24844edd7b28,"id:12,fuzzer:fairfuzz,instance:0,orig:id:000005,src:000000,op:havoc,rep:4,+cov",1705582928.5804565
132,a0b788335776fd774a2d65d5319e1fe51ce72e9d,"id:156,fuzzer:mopt,instance:0,orig:id:000110,src:000109,time:404085,execs:157115,op:MOpt_havoc,rep:16",1705583348.164375
133,019a721c8c6018d375d107254e928de65b3169c2,"id:200,fuzzer:aflfast,instance:1,orig:id:000051,src:000049,op:havoc,rep:2",1705583669.1232595
134,c2e7e9cfd43195f7ca41c157f6c2a72cfcca2835,"id:22,fuzzer:mopt,instance:0,orig:id:000002,src:000000,time:1,execs:18,op:MOpt_havoc,rep:4,+cov",1705582929.2284627
135,b1ca12670f28d4c2b3a417de42efe8b8e92cff5a,"id:237,fuzzer:aflfast,instance:1,orig:id:000004,src:000003,op:havoc,rep:16,+cov",1705583669.1272595
136,c91cdf25ecbb0b07eef88f18bc1a6d2f9a364eb7,"id:212,fuzzer:aflfast,instance:1,orig:id:000035,src:000031,op:havoc,rep:2",1705583669.1232595
137,28d62538dcfcc3301f95e6c7cda404903af2a45b,"id:248,fuzzer:afl,instance:0,orig:id:000144,src:000029+000139,op:splice,rep:8",1705583814.348512
138,cc28408ec2afc5ed19b1d72bdc71c10881796a13,"id:245,fuzzer:aflfast,instance:1,orig:id:000029,src:000024,op:havoc,rep:2",1705583669.1272595
139,e0ff85baeecaf39d65bbab222519f9c0d69eb3b7,"id:136,fuzzer:lafintel,instance:0,orig:id:000092,src:000076+000077,time:246285,execs:153088,op:splice,rep:7,+cov",1705583200.114999
140,7a46ef3c011f9e70e4b8d89b9241950dd3ae9afd,"id:178,fuzzer:aflfast,instance:0,orig:id:000124,src:000082+000115,op:splice,rep:16,+cov",1705583453.713356
141,4c2ad4f831674d4e98a664cbc985b007d67861ad,"id:33,fuzzer:angora,instance:0,orig:id:000009",1705582952.0406792
142,01b72b1e672a3122e696e97119545402cea23a14,"id:34,fuzzer:radamsa,instance:0,orig:id:000010,src:000007+000005,time:26929,execs:9252,op:radamsa-mutator.so,rep:1",1705583071.4138029
143,049060a721b4f98eacdf03d0f1b385024d68c1ea,"id:232,fuzzer:aflfast,instance:1,orig:id:000005,src:000003+000004,op:splice,rep:4,+cov",1705583669.1272595
144,18c9a95fe5883342b8446144f8f79421bbdec883,"id:201,fuzzer:aflfast,instance:1,orig:id:000002,src:000000,op:havoc,rep:4,+cov",1705583669.1232595
145,1df89abb0c2bc63359232982d311dca19d36ca05,"id:110,fuzzer:redqueen,instance:0,orig:id:000059,src:000030,time:186181,execs:2387,op:its,rep:1,+cov",1705583117.034227
146,3346aee137a1f2a2681d2404a1c51b7bd761f568,"id:181,fuzzer:afl,instance:0,orig:id:000134,src:000053+000133,op:splice,rep:4,+cov",1705583604.698709
147,b71ef2b580ca987d11ba7b9fb642c1aa751e71f2,"id:233,fuzzer:aflfast,instance:1,orig:id:000007,src:000006,op:havoc,rep:8,+cov",1705583669.1272595
148,81cff0f29d8d39991c657ca71a97ca04442fc9ee,"id:244,fuzzer:aflfast,instance:1,orig:id:000008,src:000006,op:havoc,rep:2,+cov",1705583669.1272595
149,6c3059ef8c48a326b6cb1d3bf4a01d53d36907bd,"id:215,fuzzer:aflfast,instance:1,orig:id:000025,src:000022,op:havoc,rep:4,+cov",1705583669.1232595
150,117a2774b292ee7dab36818e8d98276452bf8f50,"id:108,fuzzer:redqueen,instance:0,orig:id:000075,src:000030,time:186919,execs:5480,op:its,rep:1,+cov",1705583117.034227
151,6f6d291cf5f935d7f7914036b6938e0a7b551882,"id:177,fuzzer:aflfast,instance:0,orig:id:000127,src:000067+000104,op:splice,rep:2",1705583453.713356
152,7af5e0e7893c69a62844c372de366afd41d5fc0c,"id:96,fuzzer:redqueen,instance:0,orig:id:000061,src:000030,time:186262,execs:2822,op:its,rep:1,+cov",1705583117.034227
153,b06d2ddd396f84c08a493baa71238fe96d03e330,"id:129,fuzzer:lafintel,instance:0,orig:id:000080,src:000079,time:221631,execs:58815,op:havoc,rep:5,+cov",1705583184.8308568
154,c53a29d5646f68bbc9bdde085643524400f822e9,"id:154,fuzzer:mopt,instance:0,orig:id:000113,src:000109+000110,time:404329,execs:164104,op:MOpt_splice,rep:8",1705583348.164375
